UTC datetime,Wed Aug  9 20:19:48 2023
UTC timestamp,1691612388.69357
`---`,,
{
  "program_name": "Multi Device Example",
  "data_file_prefix": "../analysis_code/thermistor_data/multi_device_example/mde_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "TEST ARDUINO 1",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "duration",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Channel 1",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "00"
        },
        {
          "channel_name": "Channel 2",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "01"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,CH,TIME,ADC
1691612389.4277637,0,11,463154,16383
1691612389.429279,0,29,464380,13245
1691612389.429279,0,11,464481,16383
1691612389.4312742,0,29,465708,13241
1691612389.4312742,0,11,465810,16383
1691612389.432663,0,29,467037,13231
1691612389.432663,0,11,467138,16383
1691612389.434233,0,29,468365,13247
1691612389.434233,0,11,468466,16383
1691612389.4362092,0,29,469692,13234
1691612389.4362092,0,11,469793,16383
1691612389.436312,0,29,471021,13282
1691612389.436312,0,11,471122,16383
1691612389.4376812,0,29,472348,13259
1691612389.4376812,0,11,472449,16383
1691612389.4392612,0,29,473675,13242
1691612389.4392612,0,11,473777,16383
1691612389.4406502,0,29,475004,13264
1691612389.4406502,0,11,475105,16383
1691612389.4426405,0,29,476332,13240
1691612389.4426405,0,11,476440,16383
1691612389.442758,0,29,477666,13223
1691612389.442758,0,11,477768,16383
1691612389.4442704,0,29,478995,13222
1691612389.4442704,0,11,479096,16383
1691612389.4456885,0,29,480322,13246
1691612389.4456885,0,11,480424,16383
1691612389.4472349,0,29,481657,13234
1691612389.4472349,0,11,481758,16383
1691612389.4492278,0,29,482985,13227
1691612389.4492278,0,11,483086,16383
1691612389.4493475,0,29,484314,13244
1691612389.4493475,0,11,484415,16383
1691612389.4506927,0,29,485648,13235
1691612389.4506927,0,11,485749,16383
1691612389.452275,0,29,486976,13248
1691612389.452275,0,11,487077,16383
1691612389.4542398,0,29,488304,13234
1691612389.4542398,0,11,488406,16383
1691612389.4556537,0,29,489639,13244
1691612389.4556537,0,11,489740,16383
1691612389.457209,0,29,490968,13235
1691612389.457209,0,11,491069,16383
1691612389.4572973,0,29,492295,13241
1691612389.4572973,0,11,492396,16383
1691612389.4592817,0,29,493629,13255
1691612389.4592817,0,11,493731,16383
1691612389.460666,0,29,494958,13132
1691612389.460666,0,11,495059,16383
1691612389.46224,0,29,496286,13237
1691612389.46224,0,11,496387,16383
1691612389.4642153,0,29,497620,13212
1691612389.4642153,0,11,497722,16383
1691612389.464304,0,29,498949,13230
1691612389.464304,0,11,499050,16383
1691612389.4657085,0,29,500277,13246
1691612389.4657085,0,11,500379,16383
1691612389.4672515,0,29,501605,13234
1691612389.4672515,0,11,501706,16383
1691612389.4686692,0,29,502933,13256
1691612389.4686692,0,11,503035,16383
1691612389.4706526,0,29,504262,13238
1691612389.4706526,0,11,504364,16383
1691612389.4707716,0,29,505590,13264
1691612389.4707716,0,11,505691,16383
1691612389.4722703,0,29,506918,13230
1691612389.4722703,0,11,507019,16383
1691612389.4736948,0,29,508246,13234
1691612389.4736948,0,11,508347,16383
1691612389.4752395,0,29,509577,13251
1691612389.4752395,0,11,509678,16383
1691612389.4772344,0,29,510905,13268
1691612389.4772344,0,11,511007,16383
1691612389.4786296,0,29,512234,13246
1691612389.4786296,0,11,512335,16383
1691612389.4787166,0,29,513568,13265
1691612389.4787166,0,11,513669,16383
1691612389.4802825,0,29,514895,13231
1691612389.4802825,0,11,514996,16383
1691612389.4822445,0,29,516223,13251
1691612389.4822445,0,11,516324,16383
1691612389.4836595,0,29,517557,13239
1691612389.4836595,0,11,517658,16383
1691612389.4852152,0,29,518885,13081
1691612389.4852152,0,11,518986,16383
1691612389.4853034,0,29,520213,13233
1691612389.4853034,0,11,520314,16383
1691612389.4872875,0,29,521547,13232
1691612389.4872875,0,11,521648,16383
1691612389.4886978,0,29,522874,13238
1691612389.4886978,0,11,522975,16383
1691612389.4902477,0,29,524202,13217
1691612389.4902477,0,11,524303,16383
1691612389.4922206,0,29,525535,13258
1691612389.4922206,0,11,525637,16383
1691612389.4923081,0,29,526864,13086
1691612389.4923081,0,11,526966,16383
1691612389.4937143,0,29,528192,13243
1691612389.4937143,0,11,528293,16383
1691612389.4952545,0,29,529526,13228
1691612389.4952545,0,11,529627,16383
1691612389.4966748,0,29,530853,13226
1691612389.4966748,0,11,530954,16383
1691612389.4982245,0,29,532182,13255
1691612389.4982245,0,11,532283,16383
1691612389.5002139,0,29,533516,13232
1691612389.5002139,0,11,533617,16383
1691612389.5003362,0,29,534843,13268
1691612389.5003362,0,11,534945,16383
1691612389.501681,0,29,536172,13244
1691612389.501681,0,11,536273,16383
1691612389.5032601,0,29,537500,13235
1691612389.5032601,0,11,537601,16383
1691612389.5052311,0,29,538828,13268
1691612389.5052311,0,11,538929,16383
1691612389.5066402,0,29,540156,13236
1691612389.5066402,0,11,540257,16383
1691612389.5067573,0,29,541484,13249
1691612389.5067573,0,11,541585,16383
1691612389.5082655,0,29,542812,13218
1691612389.5082655,0,11,542913,16383
1691612389.5102675,0,29,544140,13232
1691612389.5102675,0,11,544242,16383
1691612389.5116549,0,29,545468,13260
1691612389.5116549,0,11,545570,16383
1691612389.513228,0,29,546797,13292
1691612389.513228,0,11,546898,16383
1691612389.5133486,0,29,548125,13280
1691612389.5133486,0,11,548226,16383
1691612389.51527,0,29,549453,13229
1691612389.51527,0,11,549554,16383
1691612389.5166938,0,29,550782,13238
1691612389.5166938,0,11,550883,16383
1691612389.5182402,0,29,552109,13255
1691612389.5182402,0,11,552211,16383
1691612389.519654,0,29,553441,13256
1691612389.519654,0,11,553543,16383
1691612389.521633,0,29,554770,13233
1691612389.521633,0,11,554871,16383
1691612389.5217557,0,29,556099,13474
1691612389.5217557,0,11,556200,16383
1691612389.5232599,0,29,557427,13249
1691612389.5232599,0,11,557534,16383
1691612389.5246801,0,29,558761,13244
1691612389.5246801,0,11,558862,16383
1691612389.5262296,0,29,560088,13216
1691612389.5262296,0,11,560189,16383
1691612389.5282211,0,29,561417,13252
1691612389.5282211,0,11,561524,16383
1691612389.5283408,0,29,562751,13236
1691612389.5283408,0,11,562852,16383
1691612389.5296857,0,29,564080,13229
1691612389.5296857,0,11,564181,16383
1691612389.5312674,0,29,565408,13238
1691612389.5312674,0,11,565515,16383
1691612389.5332353,0,29,566743,13252
1691612389.5332353,0,11,566844,16383
1691612389.534646,0,29,568070,13172
1691612389.534646,0,11,568171,16383
1691612389.5347686,0,29,569399,13255
1691612389.5347686,0,11,569500,16383
1691612389.5362723,0,29,570727,13248
1691612389.5362723,0,11,570828,16383
1691612389.5382729,0,29,572056,13242
1691612389.5382729,0,11,572157,16383
1691612389.5396745,0,29,573384,13250
1691612389.5396745,0,11,573485,16383
1691612389.541225,0,29,574713,13252
1691612389.541225,0,11,574814,16383
1691612389.5432155,0,29,576041,13264
1691612389.5432155,0,11,576142,16383
1691612389.543342,0,29,577370,13256
1691612389.543342,0,11,577471,16383
1691612389.5446825,0,29,578698,13262
1691612389.5446825,0,11,578800,16383
1691612389.5462608,0,29,580026,13234
1691612389.5462608,0,11,580127,16383
1691612389.54766,0,29,581355,13238
1691612389.54766,0,11,581456,16383
1691612389.5496407,0,29,582683,13235
1691612389.5496407,0,11,582785,16383
1691612389.5497606,0,29,584012,13233
1691612389.5497606,0,11,584113,16383
1691612389.551265,0,29,585340,13251
1691612389.551265,0,11,585441,16383
1691612389.5526881,0,29,586668,13246
1691612389.5526881,0,11,586770,16383
1691612389.5542355,0,29,587997,13240
1691612389.5542355,0,11,588098,16383
1691612389.5562458,0,29,589325,13267
1691612389.5562458,0,11,589426,16383
1691612389.556402,0,29,590658,13206
1691612389.556402,0,11,590759,16383
1691612389.5576906,0,29,591986,13197
1691612389.5576906,0,11,592087,16383
1691612389.5593076,0,29,593314,13229
1691612389.5593076,0,11,593415,16383
1691612389.5612535,0,29,594648,13212
1691612389.5612535,0,11,594749,16383
1691612389.5626526,0,29,595976,13250
1691612389.5626526,0,11,596077,16383
1691612389.5642087,0,29,597304,13258
1691612389.5642087,0,11,597405,16383
1691612389.5642972,0,29,598638,13234
1691612389.5642972,0,11,598739,16383
1691612389.5662818,0,29,599966,13230
1691612389.5662818,0,11,600067,16383
1691612389.5676792,0,29,601294,13254
1691612389.5676792,0,11,601395,16383
1691612389.569232,0,29,602628,13257
1691612389.569232,0,11,602729,16383
1691612389.5712197,0,29,603957,13247
1691612389.5712197,0,11,604058,16383
1691612389.5713375,0,29,605284,13250
1691612389.5713375,0,11,605385,16383
1691612389.5727093,0,29,606618,13246
1691612389.5727093,0,11,606719,16383
1691612389.5742497,0,29,607946,13234
1691612389.5742497,0,11,608047,16383
1691612389.5756662,0,29,609273,13227
1691612389.5756662,0,11,609375,16383
1691612389.5776532,0,29,610601,13221
1691612389.5776532,0,11,610702,16383
1691612389.5777726,0,29,611929,13247
1691612389.5777726,0,11,612030,16383
1691612389.5792997,0,29,613257,13235
1691612389.5792997,0,11,613358,16383
1691612389.5807045,0,29,614585,13232
1691612389.5807045,0,11,614686,16383
1691612389.5822403,0,29,615913,13223
1691612389.5822403,0,11,616015,16383
1691612389.5842335,0,29,617242,13267
1691612389.5842335,0,11,617343,16383
1691612389.5856323,0,29,618576,13246
1691612389.5856323,0,11,618677,16383
1691612389.5857522,0,29,619903,13233
1691612389.5857522,0,11,620005,16383
1691612389.5872607,0,29,621231,13224
1691612389.5872607,0,11,621332,16383
1691612389.589261,0,29,622565,13244
1691612389.589261,0,11,622666,16383
1691612389.5906622,0,29,623892,13227
1691612389.5906622,0,11,623993,16383
1691612389.592216,0,29,625221,13244
1691612389.592216,0,11,625322,16383
1691612389.5923064,0,29,626554,13230
1691612389.5923064,0,11,626655,16383
1691612389.5942883,0,29,627882,13256
1691612389.5942883,0,11,627983,16383
1691612389.5956864,0,29,629209,13230
1691612389.5956864,0,11,629311,16383
1691612389.597236,0,29,630543,13217
1691612389.597236,0,11,630644,16383
1691612389.599227,0,29,631871,13232
1691612389.599227,0,11,631972,16383
1691612389.5993454,0,29,633198,13222
1691612389.5993454,0,11,633299,16383
1691612389.600716,0,29,634532,13210
1691612389.600716,0,11,634633,16383
1691612389.6022575,0,29,635859,13239
1691612389.6022575,0,11,635961,16383
1691612389.6036747,0,29,637188,13341
1691612389.6036747,0,11,637290,16383
1691612389.6052253,0,29,638522,13240
1691612389.6052253,0,11,638624,16383
1691612389.607212,0,29,639851,13240
1691612389.607212,0,11,639952,16383
1691612389.6073306,0,29,641179,13277
1691612389.6073306,0,11,641281,16383
1691612389.6087015,0,29,642513,13228
1691612389.6087015,0,11,642615,16383
1691612389.6102452,0,29,643842,13232
1691612389.6102452,0,11,643943,16383
1691612389.6122413,0,29,645170,13235
1691612389.6122413,0,11,645271,16383
1691612389.6136389,0,29,646497,13250
1691612389.6136389,0,11,646599,16383
1691612389.613757,0,29,647825,13241
1691612389.613757,0,11,647926,16383
1691612389.6152647,0,29,649153,13236
1691612389.6152647,0,11,649255,16383
1691612389.617267,0,29,650482,13254
1691612389.617267,0,11,650583,16383
1691612389.6186702,0,29,651810,13233
1691612389.6186702,0,11,651911,16383
1691612389.62022,0,29,653138,13239
1691612389.62022,0,11,653240,16383
1691612389.6203084,0,29,654466,13240
1691612389.6203084,0,11,654568,16383
1691612389.6222954,0,29,655794,13238
1691612389.6222954,0,11,655896,16383
1691612389.623694,0,29,657122,13254
1691612389.623694,0,11,657223,16383
1691612389.625241,0,29,658450,13223
1691612389.625241,0,11,658552,16383
1691612389.6266546,0,29,659778,13243
1691612389.6266546,0,11,659880,16383
1691612389.628632,0,29,661106,13560
1691612389.628632,0,11,661207,16383
1691612389.628754,0,29,662441,13246
1691612389.628754,0,11,662542,16383
1691612389.63026,0,29,663769,13247
1691612389.63026,0,11,663871,16383
1691612389.6316798,0,29,665097,13248
1691612389.6316798,0,11,665198,16383
1691612389.633231,0,29,666425,13252
1691612389.633231,0,11,666532,16383
1691612389.6352184,0,29,667759,13246
1691612389.6352184,0,11,667860,16383
1691612389.635336,0,29,669088,13224
1691612389.635336,0,11,669189,16383
1691612389.6367025,0,29,670416,13251
1691612389.6367025,0,11,670523,16383
1691612389.6382494,0,29,671749,13250
1691612389.6382494,0,11,671850,16383
1691612389.640248,0,29,673078,13241
1691612389.640248,0,11,673179,16383
1691612389.6416395,0,29,674405,13250
1691612389.6416395,0,11,674513,16383
1691612389.6417477,0,29,675740,13222
1691612389.6417477,0,11,675841,16383
1691612389.6432698,0,29,677068,13244
1691612389.6432698,0,11,677169,16383
1691612389.645275,0,29,678395,13229
1691612389.645275,0,11,678496,16383
1691612389.64666,0,29,679724,13211
1691612389.64666,0,11,679825,16383
1691612389.648261,0,29,681053,13123
1691612389.648261,0,11,681154,16383
1691612389.6502147,0,29,682380,13255
1691612389.6502147,0,11,682481,16383
1691612389.650393,0,29,683709,13235
1691612389.650393,0,11,683810,16383
1691612389.6517193,0,29,685037,13232
1691612389.6517193,0,11,685138,16383
1691612389.6532729,0,29,686364,13255
1691612389.6532729,0,11,686465,16383
1691612389.6546667,0,29,687693,13220
1691612389.6546667,0,11,687794,16383
1691612389.6566415,0,29,689021,13240
1691612389.6566415,0,11,689122,16383
1691612389.6568084,0,29,690349,13232
1691612389.6568084,0,11,690450,16383
1691612389.6583066,0,29,691678,13240
1691612389.6583066,0,11,691779,16383
1691612389.6596997,0,29,693006,13220
1691612389.6596997,0,11,693107,16383
1691612389.6612604,0,29,694334,13281
1691612389.6612604,0,11,694441,16383
1691612389.6632288,0,29,695669,13240
1691612389.6632288,0,11,695770,16383
1691612389.663395,0,29,696997,13245
1691612389.663395,0,11,697098,16383
1691612389.6647356,0,29,698325,13246
1691612389.6647356,0,11,698426,16383
1691612389.666288,0,29,699658,13237
1691612389.666288,0,11,699760,16383
1691612389.668263,0,29,700986,13257
1691612389.668263,0,11,701087,16383
1691612389.6696582,0,29,702314,13248
1691612389.6696582,0,11,702415,16383
1691612389.6712146,0,29,703648,13243
1691612389.6712146,0,11,703749,16383
1691612389.671384,0,29,704975,13232
1691612389.671384,0,11,705076,16383
1691612389.6732965,0,29,706303,13246
1691612389.6732965,0,11,706404,16383
1691612389.6746917,0,29,707637,13244
1691612389.6746917,0,11,707738,16383
1691612389.6762457,0,29,708964,13241
1691612389.6762457,0,11,709065,16383
1691612389.6782203,0,29,710292,13224
1691612389.6782203,0,11,710394,16383
1691612389.6783834,0,29,711626,13266
1691612389.6783834,0,11,711728,16383
1691612389.6797292,0,29,712955,13237
1691612389.6797292,0,11,713056,16383
1691612389.6812851,0,29,714282,13221
1691612389.6812851,0,11,714383,16383
1691612389.682675,0,29,715618,13231
1691612389.682675,0,11,715719,16383
1691612389.6846495,0,29,716946,13194
1691612389.6846495,0,11,717047,16383
1691612389.684823,0,29,718273,13226
1691612389.684823,0,11,718375,16383
1691612389.686316,0,29,719600,13241
1691612389.686316,0,11,719702,16383
1691612389.6877084,0,29,720928,13236
1691612389.6877084,0,11,721029,16383
1691612389.6892629,0,29,722256,13242
1691612389.6892629,0,11,722358,16383
1691612389.6912417,0,29,723585,13236
1691612389.6912417,0,11,723686,16383
1691612389.6926327,0,29,724913,13242
1691612389.6926327,0,11,725014,16383
1691612389.6927981,0,29,726242,13234
1691612389.6927981,0,11,726343,16383
1691612389.6942961,0,29,727579,13255
1691612389.6942961,0,11,727680,16383
1691612389.6962712,0,29,728907,13228
1691612389.6962712,0,11,729009,16383
1691612389.697667,0,29,730236,13275
1691612389.697667,0,11,730337,16383
1691612389.6992202,0,29,731577,13251
1691612389.6992202,0,11,731678,16383
1691612389.699382,0,29,732905,13235
1691612389.699382,0,11,733006,16383
1691612389.7013102,0,29,734233,13244
1691612389.7013102,0,11,734334,16383
1691612389.7027016,0,29,735573,13244
1691612389.7027016,0,11,735675,16383
1691612389.7042549,0,29,736901,13230
1691612389.7042549,0,11,737003,16383
1691612389.7062287,0,29,738230,13247
1691612389.7062287,0,11,738331,16383
1691612389.706391,0,29,739570,13210
1691612389.706391,0,11,739671,16383
1691612389.7077348,0,29,740898,13224
1691612389.7077348,0,11,741000,16383
1691612389.7092886,0,29,742227,13250
1691612389.7092886,0,11,742328,16383
1691612389.7106974,0,29,743567,13213
1691612389.7106974,0,11,743668,16383
1691612389.7122376,0,29,744895,13236
1691612389.7122376,0,11,744996,16383
1691612389.7142117,0,29,746224,13205
1691612389.7142117,0,11,746325,16383
1691612389.7143738,0,29,747559,13248
1691612389.7143738,0,11,747660,16383
1691612389.7157161,0,29,748886,13229
1691612389.7157161,0,11,748988,16383
1691612389.7172713,0,29,750214,13245
1691612389.7172713,0,11,750315,16383
1691612389.719247,0,29,751548,13268
1691612389.719247,0,11,751649,16383
1691612389.7206407,0,29,752876,13298
1691612389.7206407,0,11,752977,16383
1691612389.7208571,0,29,754204,13234
1691612389.7208571,0,11,754305,16383
1691612389.722305,0,29,755538,13248
1691612389.722305,0,11,755640,16383
1691612389.7242806,0,29,756866,13240
1691612389.7242806,0,11,756967,16383
1691612389.7256742,0,29,758194,13239
1691612389.7256742,0,11,758295,16383
1691612389.7272282,0,29,759528,13245
1691612389.7272282,0,11,759630,16383
1691612389.72739,0,29,760856,13288
1691612389.72739,0,11,760957,16383
1691612389.7293146,0,29,762184,13234
1691612389.7293146,0,11,762285,16383
1691612389.7307088,0,29,763518,13218
1691612389.7307088,0,11,763620,16383
1691612389.7322626,0,29,764846,13247
1691612389.7322626,0,11,764947,16383
1691612389.733658,0,29,766175,13240
1691612389.733658,0,11,766276,16383
1691612389.735631,0,29,767509,13191
1691612389.735631,0,11,767611,16383
1691612389.7357912,0,29,768838,12958
1691612389.7357912,0,11,768939,16383
1691612389.7372968,0,29,770166,13225
1691612389.7372968,0,11,770268,16383
1691612389.7386918,0,29,771494,13237
1691612389.7386918,0,11,771595,16383
1691612389.7402463,0,29,772822,13225
1691612389.7402463,0,11,772923,16383
1691612389.7422204,0,29,774151,13247
1691612389.7422204,0,11,774252,16383
1691612389.7423816,0,29,775478,13188
1691612389.7423816,0,11,775579,16383
1691612389.7437265,0,29,776805,13241
1691612389.7437265,0,11,776906,16383
1691612389.74528,0,29,778134,13247
1691612389.74528,0,11,778235,16383
1691612389.7472537,0,29,779462,13254
1691612389.7472537,0,11,779564,16383
1691612389.7486491,0,29,780790,13243
1691612389.7486491,0,11,780891,16383
1691612389.7488139,0,29,782118,13227
1691612389.7488139,0,11,782219,16383
1691612389.7503145,0,29,783446,13250
1691612389.7503145,0,11,783547,16383
1691612389.7522886,0,29,784775,13315
1691612389.7522886,0,11,784876,16383
1691612389.7536845,0,29,786102,13280
1691612389.7536845,0,11,786203,16383
1691612389.7552369,0,29,787430,13239
1691612389.7552369,0,11,787537,16383
1691612389.7572117,0,29,788764,13233
1691612389.7572117,0,11,788865,16383
1691612389.7573757,0,29,790091,13248
1691612389.7573757,0,11,790192,16383
1691612389.7587168,0,29,791420,13241
1691612389.7587168,0,11,791527,16383
1691612389.7602732,0,29,792754,13235
1691612389.7602732,0,11,792855,16383
1691612389.761666,0,29,794082,13243
1691612389.761666,0,11,794183,16383
1691612389.7636406,0,29,795410,13192
1691612389.7636406,0,11,795517,16383
1691612389.7638113,0,29,796745,13233
1691612389.7638113,0,11,796846,16383
1691612389.7653055,0,29,798072,13236
1691612389.7653055,0,11,798173,16383
1691612389.7667,0,29,799399,13240
1691612389.7667,0,11,799500,16383
1691612389.768256,0,29,800727,13250
1691612389.768256,0,11,800829,16383
1691612389.7702281,0,29,802055,13246
1691612389.7702281,0,11,802156,16383
1691612389.7703896,0,29,803382,13232
1691612389.7703896,0,11,803483,16383
1691612389.7717378,0,29,804710,13238
1691612389.7717378,0,11,804812,16383
1691612389.7732878,0,29,806039,13273
1691612389.7732878,0,11,806140,16383
1691612389.7752633,0,29,807366,13237
1691612389.7752633,0,11,807467,16383
1691612389.7766593,0,29,808695,13239
1691612389.7766593,0,11,808796,16383
1691612389.7782109,0,29,810023,13242
1691612389.7782109,0,11,810124,16383
1691612389.7783725,0,29,811351,13231
1691612389.7783725,0,11,811452,16383
1691612389.7802968,0,29,812680,13236
1691612389.7802968,0,11,812781,16383
1691612389.7817025,0,29,814009,13249
1691612389.7817025,0,11,814110,16383
1691612389.7832456,0,29,815337,13228
1691612389.7832456,0,11,815441,16383
1691612389.7852216,0,29,816669,13243
1691612389.7852216,0,11,816771,16383
1691612389.785387,0,29,817998,13236
1691612389.785387,0,11,818099,16383
1691612389.786727,0,29,819326,13225
1691612389.786727,0,11,819427,16383
1691612389.78828,0,29,820659,13240
1691612389.78828,0,11,820761,16383
1691612389.789674,0,29,821987,13256
1691612389.789674,0,11,822088,16383
1691612389.7916481,0,29,823315,13238
1691612389.7916481,0,11,823416,16383
1691612389.7918158,0,29,824649,13255
1691612389.7918158,0,11,824750,16383
1691612389.793316,0,29,825977,13244
1691612389.793316,0,11,826078,16383
1691612389.7947087,0,29,827305,13241
1691612389.7947087,0,11,827406,16383
1691612389.7962627,0,29,828639,13244
1691612389.7962627,0,11,828740,16383
1691612389.7982383,0,29,829967,13236
1691612389.7982383,0,11,830068,16383
1691612389.799631,0,29,831295,13251
1691612389.799631,0,11,831397,16383
1691612389.7997918,0,29,832629,13236
1691612389.7997918,0,11,832731,16383
1691612389.801298,0,29,833958,13245
1691612389.801298,0,11,834059,16383
1691612389.8032718,0,29,835286,13148
1691612389.8032718,0,11,835387,16383
1691612389.804666,0,29,836622,13203
1691612389.804666,0,11,836723,16383
1691612389.8062196,0,29,837950,13238
1691612389.8062196,0,11,838051,16383
1691612389.8063793,0,29,839278,13256
1691612389.8063793,0,11,839379,16383
1691612389.8083053,0,29,840605,13228
1691612389.8083053,0,11,840706,16383
1691612389.8096995,0,29,841933,13240
1691612389.8096995,0,11,842035,16383
1691612389.8112535,0,29,843261,13246
1691612389.8112535,0,11,843362,16383
1691612389.8132284,0,29,844588,13246
1691612389.8132284,0,11,844689,16383
1691612389.8133898,0,29,845915,13246
1691612389.8133898,0,11,846017,16383
1691612389.8147352,0,29,847243,13214
1691612389.8147352,0,11,847344,16383
1691612389.8162885,0,29,848576,13235
1691612389.8162885,0,11,848677,16383
1691612389.8176825,0,29,849903,13236
1691612389.8176825,0,11,850005,16383
1691612389.8192377,0,29,851232,13230
1691612389.8192377,0,11,851333,16383
1691612389.8212116,0,29,852566,13229
1691612389.8212116,0,11,852667,16383
1691612389.8213773,0,29,853894,13311
1691612389.8213773,0,11,853996,16383
1691612389.8227742,0,29,855222,13298
1691612389.8227742,0,11,855323,16383
1691612389.824253,0,29,856556,13234
1691612389.824253,0,11,856657,16383
1691612389.8262453,0,29,857884,13238
1691612389.8262453,0,11,857985,16383
1691612389.82764,0,29,859212,13228
1691612389.82764,0,11,859313,16383
1691612389.8278065,0,29,860546,13233
1691612389.8278065,0,11,860648,16383
1691612389.8293052,0,29,861874,13248
1691612389.8293052,0,11,861975,16383
1691612389.8312793,0,29,863201,13240
1691612389.8312793,0,11,863303,16383
1691612389.832674,0,29,864536,13235
1691612389.832674,0,11,864637,16383
1691612389.834228,0,29,865865,13231
1691612389.834228,0,11,865966,16383
1691612389.8343952,0,29,867193,13267
1691612389.8343952,0,11,867294,16383
1691612389.836315,0,29,868527,13233
1691612389.836315,0,11,868629,16383
1691612389.8377075,0,29,869855,13225
1691612389.8377075,0,11,869956,16383
1691612389.8392622,0,29,871183,13232
1691612389.8392622,0,11,871284,16383
1691612389.8406582,0,29,872516,13282
1691612389.8406582,0,11,872617,16383
1691612389.8426304,0,29,873844,13265
1691612389.8426304,0,11,873945,16383
1691612389.8427908,0,29,875171,13295
1691612389.8427908,0,11,875272,16383
1691612389.8442974,0,29,876498,13244
1691612389.8442974,0,11,876600,16383
1691612389.8456912,0,29,877827,13257
1691612389.8456912,0,11,877929,16383
1691612389.8472455,0,29,879155,13251
1691612389.8472455,0,11,879256,16383
1691612389.8492193,0,29,880483,13236
1691612389.8492193,0,11,880584,16383
1691612389.8493817,0,29,881811,13237
1691612389.8493817,0,11,881913,16383
1691612389.850726,0,29,883140,13270
1691612389.850726,0,11,883241,16383
1691612389.8522797,0,29,884468,13250
1691612389.8522797,0,11,884569,16383
