UTC datetime,Fri Feb 17 22:29:08 2023
UTC timestamp,1676672948.463738
`---`,,
{
  "program_name": "Teaching Example",
  "data_file_prefix": "../analysis_code/teaching_example/example_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "Artemis ATP",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "indefinite",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Thermistor",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "03"
        },
        {
          "channel_name": "Ungrounded",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "voltage",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "Unknown"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,TIME,CH,ADC
1676672980.8399446,0,32057686,29,14258
1676672980.8399446,0,32057787,11,16383
1676672980.8401008,0,32059101,29,14222
1676672980.8401008,0,32059202,11,16383
1676672980.8415895,0,32060521,29,14257
1676672980.8415895,0,32060622,11,16383
1676672980.8430014,0,32061935,29,14252
1676672980.8430014,0,32062036,11,16383
1676672980.844567,0,32063350,29,14245
1676672980.844567,0,32063451,11,16383
1676672980.8465745,0,32064764,29,14251
1676672980.8465745,0,32064866,11,16383
1676672980.847968,0,32066179,29,14245
1676672980.847968,0,32066280,11,16383
1676672980.8495371,0,32067593,29,14359
1676672980.8495371,0,32067694,11,16383
1676672980.8515317,0,32069008,29,14285
1676672980.8515317,0,32069109,11,16383
1676672980.8517106,0,32070422,29,14248
1676672980.8517106,0,32070529,11,16383
1676672980.8530092,0,32071844,29,14256
1676672980.8530092,0,32071945,11,16383
1676672980.8545766,0,32073260,29,14254
1676672980.8545766,0,32073361,11,16383
1676672980.8559864,0,32074674,29,14249
1676672980.8559864,0,32074776,11,16383
1676672980.8575761,0,32076089,29,14239
1676672980.8575761,0,32076190,11,16383
1676672980.8595612,0,32077510,29,14247
1676672980.8595612,0,32077611,11,16383
1676672980.8609574,0,32078925,29,14255
1676672980.8609574,0,32079026,11,16383
1676672980.862525,0,32080339,29,14249
1676672980.862525,0,32080441,11,16383
1676672980.862654,0,32081755,29,14257
1676672980.862654,0,32081856,11,16383
1676672980.8640096,0,32083170,29,14203
1676672980.8640096,0,32083271,11,16383
1676672980.8655887,0,32084584,29,14247
1676672980.8655887,0,32084685,11,16383
1676672980.8675897,0,32085999,29,14240
1676672980.8675897,0,32086100,11,16383
1676672980.8689759,0,32087413,29,14242
1676672980.8689759,0,32087520,11,16383
1676672980.870546,0,32088834,29,14258
1676672980.870546,0,32088935,11,16383
1676672980.871957,0,32090248,29,14260
1676672980.871957,0,32090349,11,16383
1676672980.8739457,0,32091663,29,14263
1676672980.8739457,0,32091764,11,16383
1676672980.8740623,0,32093077,29,14248
1676672980.8740623,0,32093178,11,16383
1676672980.8755891,0,32094492,29,14243
1676672980.8755891,0,32094593,11,16383
1676672980.8769972,0,32095907,29,14245
1676672980.8769972,0,32096008,11,16383
1676672980.8785675,0,32097322,29,14270
1676672980.8785675,0,32097423,11,16383
1676672980.8805773,0,32098742,29,14258
1676672980.8805773,0,32098843,11,16383
1676672980.8819685,0,32100157,29,14252
1676672980.8819685,0,32100258,11,16383
1676672980.8835359,0,32101578,29,14242
1676672980.8835359,0,32101679,11,16383
1676672980.8855321,0,32102992,29,14246
1676672980.8855321,0,32103094,11,16383
1676672980.8857079,0,32104408,29,14233
1676672980.8857079,0,32104515,11,16383
1676672980.887009,0,32105828,29,14250
1676672980.887009,0,32105930,11,16383
1676672980.8885784,0,32107243,29,14244
1676672980.8885784,0,32107345,11,16383
1676672980.8899856,0,32108658,29,14257
1676672980.8899856,0,32108759,11,16383
1676672980.8915565,0,32110074,29,14243
1676672980.8915565,0,32110175,11,16383
1676672980.8935623,0,32111488,29,14240
1676672980.8935623,0,32111590,11,16383
1676672980.894957,0,32112903,29,14252
1676672980.894957,0,32113005,11,16383
1676672980.8965254,0,32114318,29,14239
1676672980.8965254,0,32114419,11,16383
1676672980.8966548,0,32115739,29,14259
1676672980.8966548,0,32115841,11,16383
1676672980.8986192,0,32117154,29,14249
1676672980.8986192,0,32117255,11,16383
1676672980.8999991,0,32118574,29,14258
1676672980.8999991,0,32118675,11,16383
1676672980.9015665,0,32119988,29,14243
1676672980.9015665,0,32120089,11,16383
1676672980.9029775,0,32121403,29,14255
1676672980.9029775,0,32121510,11,16383
1676672980.904546,0,32122825,29,14243
1676672980.904546,0,32122926,11,16383
1676672980.905956,0,32124239,29,14241
1676672980.905956,0,32124341,11,16383
1676672980.9079452,0,32125654,29,14250
1676672980.9079452,0,32125756,11,16383
1676672980.908126,0,32127069,29,14243
1676672980.908126,0,32127170,11,16383
1676672980.9095893,0,32128482,29,14410
1676672980.9095893,0,32128584,11,16383
1676672980.9109974,0,32129897,29,14433
1676672980.9109974,0,32129999,11,16383
1676672980.9125664,0,32131312,29,14237
1676672980.9125664,0,32131413,11,16383
1676672980.9145741,0,32132734,29,14270
1676672980.9145741,0,32132835,11,16383
1676672980.915968,0,32134148,29,14251
1676672980.915968,0,32134249,11,16383
1676672980.9175363,0,32135568,29,14244
1676672980.9175363,0,32135669,11,16383
1676672980.919531,0,32136983,29,14261
1676672980.919531,0,32137084,11,16383
1676672980.9196858,0,32138398,29,14250
1676672980.9196858,0,32138499,11,16383
1676672980.9210086,0,32139812,29,14248
1676672980.9210086,0,32139913,11,16383
1676672980.9225783,0,32141227,29,14255
1676672980.9225783,0,32141328,11,16383
1676672980.923989,0,32142642,29,14246
1676672980.923989,0,32142743,11,16383
1676672980.925557,0,32144056,29,14249
1676672980.925557,0,32144157,11,16383
1676672980.9275625,0,32145469,29,14250
1676672980.9275625,0,32145571,11,16383
1676672980.9289558,0,32146884,29,14245
1676672980.9289558,0,32146985,11,16383
1676672980.9305248,0,32148299,29,14254
1676672980.9305248,0,32148400,11,16383
1676672980.9306579,0,32149720,29,14246
1676672980.9306579,0,32149821,11,16383
1676672980.9326165,0,32151135,29,14252
1676672980.9326165,0,32151236,11,16383
1676672980.933998,0,32152555,29,14241
1676672980.933998,0,32152656,11,16383
1676672980.935567,0,32153971,29,14260
1676672980.935567,0,32154072,11,16383
1676672980.936977,0,32155385,29,14246
1676672980.936977,0,32155486,11,16383
1676672980.9385471,0,32156799,29,14243
1676672980.9385471,0,32156901,11,16383
1676672980.940549,0,32158213,29,14248
1676672980.940549,0,32158314,11,16383
1676672980.941945,0,32159628,29,14240
1676672980.941945,0,32159729,11,16383
1676672980.942074,0,32161043,29,14252
1676672980.942074,0,32161144,11,16383
1676672980.9435894,0,32162456,29,14281
1676672980.9435894,0,32162558,11,16383
1676672980.945604,0,32163872,29,14247
1676672980.945604,0,32163973,11,16383
1676672980.9469886,0,32165286,29,14237
1676672980.9469886,0,32165388,11,16383
1676672980.948557,0,32166708,29,14254
1676672980.948557,0,32166809,11,16383
1676672980.9499676,0,32168122,29,14260
1676672980.9499676,0,32168223,11,16383
1676672980.951536,0,32169542,29,14250
1676672980.951536,0,32169643,11,16383
1676672980.953532,0,32170956,29,14246
1676672980.953532,0,32171057,11,16383
1676672980.9536903,0,32172370,29,14230
1676672980.9536903,0,32172471,11,16383
1676672980.9550092,0,32173786,29,14250
1676672980.9550092,0,32173887,11,16383
1676672980.9565775,0,32175200,29,14257
1676672980.9565775,0,32175301,11,16383
1676672980.9579873,0,32176614,29,14244
1676672980.9579873,0,32176716,11,16383
1676672980.9595747,0,32178029,29,14248
1676672980.9595747,0,32178130,11,16383
1676672980.9615605,0,32179443,29,14243
1676672980.9615605,0,32179544,11,16383
1676672980.9629557,0,32180858,29,14264
1676672980.9629557,0,32180959,11,16383
1676672980.9645317,0,32182272,29,14255
1676672980.9645317,0,32182373,11,16383
1676672980.9647048,0,32183686,29,14251
1676672980.9647048,0,32183788,11,16383
1676672980.9666169,0,32185102,29,14252
1676672980.9666169,0,32185203,11,16383
1676672980.9679992,0,32186521,29,14246
1676672980.9679992,0,32186623,11,16383
1676672980.969589,0,32187936,29,14234
1676672980.969589,0,32188037,11,16383
1676672980.9709773,0,32189350,29,14249
1676672980.9709773,0,32189451,11,16383
1676672980.9725616,0,32190764,29,14247
1676672980.9725616,0,32190866,11,16383
1676672980.974546,0,32192179,29,14244
1676672980.974546,0,32192280,11,16383
1676672980.9759452,0,32193593,29,14249
1676672980.9759452,0,32193694,11,16383
1676672980.976075,0,32195007,29,14249
1676672980.976075,0,32195108,11,16383
1676672980.9775877,0,32196422,29,14256
1676672980.9775877,0,32196529,11,16383
1676672980.9796038,0,32197843,29,14251
1676672980.9796038,0,32197944,11,16383
1676672980.9809868,0,32199258,29,14241
1676672980.9809868,0,32199360,11,16383
1676672980.9825737,0,32200673,29,14259
1676672980.9825737,0,32200774,11,16383
1676672980.9839683,0,32202087,29,14257
1676672980.9839683,0,32202188,11,16383
1676672980.9855483,0,32203501,29,14246
1676672980.9855483,0,32203603,11,16383
1676672980.9875321,0,32204916,29,14253
1676672980.9875321,0,32205017,11,16383
1676672980.9876945,0,32206330,29,14249
1676672980.9876945,0,32206437,11,16383
1676672980.989008,0,32207751,29,14243
1676672980.989008,0,32207852,11,16383
1676672980.990605,0,32209165,29,14248
1676672980.990605,0,32209266,11,16383
1676672980.9919887,0,32210580,29,14237
1676672980.9919887,0,32210681,11,16383
1676672980.9935753,0,32211993,29,14248
1676672980.9935753,0,32212095,11,16383
1676672980.9955606,0,32213409,29,14251
1676672980.9955606,0,32213516,11,16383
1676672980.9969556,0,32214829,29,14245
1676672980.9969556,0,32214931,11,16383
1676672980.9985316,0,32216244,29,14264
1676672980.9985316,0,32216345,11,16383
1676672980.9987478,0,32217659,29,14262
1676672980.9987478,0,32217760,11,16383
1676672981.000619,0,32219073,29,14248
1676672981.000619,0,32219174,11,16383
1676672981.0019975,0,32220487,29,14246
1676672981.0019975,0,32220588,11,16383
1676672981.0035892,0,32221902,29,14229
1676672981.0035892,0,32222003,11,16383
1676672981.0049758,0,32223316,29,14259
1676672981.0049758,0,32223417,11,16383
1676672981.0065613,0,32224736,29,14241
1676672981.0065613,0,32224837,11,16383
1676672981.0085478,0,32226150,29,14242
1676672981.0085478,0,32226252,11,16383
1676672981.0099459,0,32227571,29,14234
1676672981.0099459,0,32227672,11,16383
1676672981.010058,0,32228986,29,14254
1676672981.010058,0,32229087,11,16383
1676672981.0116189,0,32230401,29,14246
1676672981.0116189,0,32230502,11,16383
1676672981.0136018,0,32231815,29,14260
1676672981.0136018,0,32231916,11,16383
1676672981.0149882,0,32233230,29,14245
1676672981.0149882,0,32233331,11,16383
1676672981.0165758,0,32234645,29,14256
1676672981.0165758,0,32234747,11,16383
1676672981.017967,0,32236060,29,14252
1676672981.017967,0,32236161,11,16383
1676672981.019547,0,32237474,29,14245
1676672981.019547,0,32237576,11,16383
1676672981.021532,0,32238890,29,14249
1676672981.021532,0,32238991,11,16383
1676672981.0217044,0,32240305,29,14490
1676672981.0217044,0,32240406,11,16383
1676672981.0230103,0,32241727,29,14241
1676672981.0230103,0,32241828,11,16383
1676672981.0246024,0,32243142,29,14254
1676672981.0246024,0,32243243,11,16383
1676672981.025986,0,32244562,29,14253
1676672981.025986,0,32244663,11,16383
1676672981.027575,0,32245977,29,14212
1676672981.027575,0,32246078,11,16383
1676672981.0295608,0,32247391,29,14246
1676672981.0295608,0,32247492,11,16383
1676672981.030956,0,32248805,29,14246
1676672981.030956,0,32248906,11,16383
1676672981.032532,0,32250220,29,14248
1676672981.032532,0,32250321,11,16383
1676672981.0327091,0,32251635,29,14251
1676672981.0327091,0,32251736,11,16383
1676672981.034617,0,32253049,29,14208
1676672981.034617,0,32253150,11,16383
1676672981.0359986,0,32254464,29,14273
1676672981.0359986,0,32254565,11,16383
1676672981.0375896,0,32255879,29,14246
1676672981.0375896,0,32255980,11,16383
1676672981.0389767,0,32257294,29,14250
1676672981.0389767,0,32257395,11,16383
1676672981.0405612,0,32258714,29,14265
1676672981.0405612,0,32258815,11,16383
1676672981.0425484,0,32260129,29,14248
1676672981.0425484,0,32260230,11,16383
1676672981.0439458,0,32261549,29,14246
1676672981.0439458,0,32261650,11,16383
1676672981.0440714,0,32262963,29,14246
1676672981.0440714,0,32263064,11,16383
1676672981.0456178,0,32264377,29,14259
1676672981.0456178,0,32264478,11,16383
1676672981.0476053,0,32265792,29,14217
1676672981.0476053,0,32265893,11,16383
1676672981.0489876,0,32267207,29,14252
1676672981.0489876,0,32267308,11,16383
1676672981.0505743,0,32268622,29,14249
1676672981.0505743,0,32268723,11,16383
1676672981.0519667,0,32270036,29,14250
1676672981.0519667,0,32270137,11,16383
1676672981.053547,0,32271450,29,14258
1676672981.053547,0,32271552,11,16383
1676672981.0555325,0,32272866,29,14239
1676672981.0555325,0,32272968,11,16383
1676672981.0557053,0,32274281,29,14020
1676672981.0557053,0,32274382,11,16383
1676672981.0570092,0,32275702,29,14296
1676672981.0570092,0,32275803,11,16383
1676672981.058602,0,32277117,29,14235
1676672981.058602,0,32277219,11,16383
1676672981.0605896,0,32278538,29,14265
1676672981.0605896,0,32278639,11,16383
1676672981.0619774,0,32279953,29,14229
1676672981.0619774,0,32280054,11,16383
1676672981.0635614,0,32281368,29,14252
1676672981.0635614,0,32281469,11,16383
1676672981.0649562,0,32282783,29,14252
1676672981.0649562,0,32282885,11,16383
1676672981.0665436,0,32284199,29,14251
1676672981.0665436,0,32284300,11,16383
1676672981.0667195,0,32285614,29,14241
1676672981.0667195,0,32285716,11,16383
1676672981.0686178,0,32287029,29,14277
1676672981.0686178,0,32287130,11,16383
1676672981.0700045,0,32288443,29,14228
1676672981.0700045,0,32288545,11,16383
1676672981.071588,0,32289859,29,14267
1676672981.071588,0,32289961,11,16383
1676672981.0729764,0,32291275,29,14251
1676672981.0729764,0,32291376,11,16383
1676672981.0745602,0,32292689,29,14271
1676672981.0745602,0,32292791,11,16383
1676672981.076547,0,32294105,29,14256
1676672981.076547,0,32294206,11,16383
1676672981.0779452,0,32295525,29,14241
1676672981.0779452,0,32295627,11,16383
1676672981.0780745,0,32296940,29,14294
1676672981.0780745,0,32297041,11,16383
1676672981.0796165,0,32298355,29,14248
1676672981.0796165,0,32298456,11,16383
1676672981.0816028,0,32299771,29,14250
1676672981.0816028,0,32299872,11,16383
1676672981.082988,0,32301186,29,14250
1676672981.082988,0,32301287,11,16383
1676672981.0845764,0,32302601,29,14244
1676672981.0845764,0,32302702,11,16383
1676672981.0859668,0,32304015,29,14248
1676672981.0859668,0,32304116,11,16383
1676672981.0875473,0,32305429,29,14261
1676672981.0875473,0,32305536,11,16383
1676672981.0895321,0,32306850,29,14234
1676672981.0895321,0,32306951,11,16383
1676672981.0897055,0,32308266,29,14058
1676672981.0897055,0,32308367,11,16383
1676672981.0910075,0,32309681,29,14242
1676672981.0910075,0,32309782,11,16383
1676672981.0926032,0,32311097,29,14249
1676672981.0926032,0,32311198,11,16383
1676672981.0945892,0,32312517,29,14250
1676672981.0945892,0,32312618,11,16383
1676672981.0959792,0,32313932,29,14251
1676672981.0959792,0,32314033,11,16383
1676672981.097561,0,32315347,29,14251
1676672981.097561,0,32315448,11,16383
1676672981.0989566,0,32316761,29,14240
1676672981.0989566,0,32316862,11,16383
1676672981.1009524,0,32318176,29,14247
1676672981.1009524,0,32318277,11,16383
1676672981.1011076,0,32319590,29,14254
1676672981.1011076,0,32319691,11,16383
1676672981.1026177,0,32321005,29,14246
1676672981.1026177,0,32321106,11,16383
1676672981.1039999,0,32322419,29,14254
1676672981.1039999,0,32322526,11,16383
1676672981.105591,0,32323840,29,14258
1676672981.105591,0,32323942,11,16383
1676672981.1069784,0,32325256,29,14251
1676672981.1069784,0,32325357,11,16383
1676672981.1085615,0,32326671,29,14249
1676672981.1085615,0,32326773,11,16383
1676672981.1105468,0,32328086,29,14251
1676672981.1105468,0,32328187,11,16383
1676672981.1119468,0,32329500,29,14268
1676672981.1119468,0,32329602,11,16383
1676672981.1120758,0,32330915,29,14246
1676672981.1120758,0,32331017,11,16383
1676672981.1136177,0,32332330,29,14254
1676672981.1136177,0,32332437,11,16383
1676672981.1156018,0,32333750,29,14261
1676672981.1156018,0,32333851,11,16383
1676672981.1169877,0,32335164,29,14218
1676672981.1169877,0,32335265,11,16383
1676672981.118574,0,32336578,29,14249
1676672981.118574,0,32336679,11,16383
1676672981.1199672,0,32337992,29,14250
1676672981.1199672,0,32338093,11,16383
1676672981.1215432,0,32339407,29,14254
1676672981.1215432,0,32339514,11,16383
1676672981.1235275,0,32340827,29,14259
1676672981.1235275,0,32340928,11,16383
1676672981.123701,0,32342242,29,14254
1676672981.123701,0,32342343,11,16383
1676672981.1250093,0,32343657,29,14253
1676672981.1250093,0,32343758,11,16383
1676672981.1265962,0,32345072,29,14241
1676672981.1265962,0,32345173,11,16383
1676672981.128581,0,32346486,29,14239
1676672981.128581,0,32346587,11,16383
1676672981.1299777,0,32347901,29,14244
1676672981.1299777,0,32348002,11,16383
1676672981.1315506,0,32349315,29,14236
1676672981.1315506,0,32349416,11,16383
1676672981.1329565,0,32350736,29,14229
1676672981.1329565,0,32350837,11,16383
1676672981.1349535,0,32352150,29,14160
1676672981.1349535,0,32352251,11,16383
1676672981.1351044,0,32353570,29,14453
1676672981.1351044,0,32353671,11,16383
1676672981.136607,0,32354984,29,14243
1676672981.136607,0,32355086,11,16383
1676672981.1379983,0,32356399,29,14255
1676672981.1379983,0,32356500,11,16383
1676672981.139577,0,32357814,29,14248
1676672981.139577,0,32357915,11,16383
1676672981.1415596,0,32359229,29,14252
1676672981.1415596,0,32359331,11,16383
1676672981.1429698,0,32360644,29,14251
1676672981.1429698,0,32360745,11,16383
1676672981.1445363,0,32362058,29,14245
1676672981.1445363,0,32362159,11,16383
1676672981.145946,0,32363472,29,14252
1676672981.145946,0,32363574,11,16383
1676672981.1460745,0,32364887,29,14256
1676672981.1460745,0,32364988,11,16383
1676672981.1475968,0,32366302,29,14257
1676672981.1475968,0,32366403,11,16383
1676672981.1495802,0,32367723,29,14268
1676672981.1495802,0,32367824,11,16383
1676672981.1509886,0,32369138,29,14293
1676672981.1509886,0,32369239,11,16383
1676672981.1525588,0,32370558,29,14253
1676672981.1525588,0,32370659,11,16383
1676672981.153968,0,32371972,29,14244
1676672981.153968,0,32372073,11,16383
1676672981.1555362,0,32373387,29,14262
1676672981.1555362,0,32373488,11,16383
1676672981.157525,0,32374801,29,14240
1676672981.157525,0,32374903,11,16383
1676672981.157678,0,32376216,29,14257
1676672981.157678,0,32376317,11,16383
1676672981.1590104,0,32377631,29,14244
1676672981.1590104,0,32377732,11,16383
1676672981.1605783,0,32379045,29,14244
1676672981.1605783,0,32379146,11,16383
1676672981.1625674,0,32380459,29,14250
1676672981.1625674,0,32380561,11,16383
1676672981.1639786,0,32381874,29,14244
1676672981.1639786,0,32381975,11,16383
1676672981.1655478,0,32383289,29,14249
1676672981.1655478,0,32383390,11,16383
1676672981.1669567,0,32384709,29,14257
1676672981.1669567,0,32384810,11,16383
1676672981.1689534,0,32386124,29,14245
1676672981.1689534,0,32386225,11,16383
1676672981.1691236,0,32387544,29,14245
1676672981.1691236,0,32387645,11,16383
1676672981.1705887,0,32388958,29,14242
1676672981.1705887,0,32389060,11,16383
1676672981.1719975,0,32390373,29,14243
1676672981.1719975,0,32390474,11,16383
1676672981.1735668,0,32391787,29,14264
1676672981.1735668,0,32391889,11,16383
1676672981.1755567,0,32393202,29,14248
1676672981.1755567,0,32393304,11,16383
1676672981.1769674,0,32394618,29,14252
1676672981.1769674,0,32394719,11,16383
1676672981.178537,0,32396032,29,14222
1676672981.178537,0,32396133,11,16383
1676672981.1805258,0,32397446,29,14242
1676672981.1805258,0,32397548,11,16383
1676672981.1806655,0,32398862,29,14249
1676672981.1806655,0,32398963,11,16383
1676672981.18201,0,32400276,29,14267
1676672981.18201,0,32400377,11,16383
1676672981.1835754,0,32401691,29,14240
1676672981.1835754,0,32401792,11,16383
1676672981.184987,0,32403106,29,14251
1676672981.184987,0,32403207,11,16383
1676672981.1865573,0,32404526,29,14257
1676672981.1865573,0,32404628,11,16383
1676672981.1879673,0,32405941,29,14250
1676672981.1879673,0,32406042,11,16383
1676672981.189536,0,32407355,29,14316
1676672981.189536,0,32407456,11,16383
1676672981.1915255,0,32408770,29,14248
1676672981.1915255,0,32408871,11,16383
1676672981.1916416,0,32410185,29,14257
1676672981.1916416,0,32410286,11,16383
1676672981.193008,0,32411599,29,14240
1676672981.193008,0,32411700,11,16383
1676672981.194579,0,32413013,29,14253
1676672981.194579,0,32413115,11,16383
1676672981.1965673,0,32414429,29,14248
1676672981.1965673,0,32414536,11,16383
1676672981.197978,0,32415850,29,14251
1676672981.197978,0,32415951,11,16383
1676672981.1995473,0,32417265,29,14248
1676672981.1995473,0,32417367,11,16383
1676672981.2009568,0,32418680,29,14271
1676672981.2009568,0,32418782,11,16383
1676672981.2029538,0,32420095,29,14251
1676672981.2029538,0,32420196,11,16383
1676672981.2031174,0,32421515,29,14254
1676672981.2031174,0,32421617,11,16383
1676672981.2045896,0,32422930,29,14250
1676672981.2045896,0,32423031,11,16383
1676672981.2059991,0,32424344,29,14244
1676672981.2059991,0,32424445,11,16383
1676672981.2075686,0,32425759,29,14238
1676672981.2075686,0,32425860,11,16383
1676672981.2095559,0,32427174,29,14252
1676672981.2095559,0,32427275,11,16383
1676672981.21097,0,32428588,29,14256
1676672981.21097,0,32428689,11,16383
1676672981.2125366,0,32430002,29,14286
1676672981.2125366,0,32430104,11,16383
1676672981.214525,0,32431418,29,14277
1676672981.214525,0,32431525,11,16383
1676672981.2146556,0,32432839,29,14254
1676672981.2146556,0,32432940,11,16383
1676672981.2160106,0,32434254,29,14240
1676672981.2160106,0,32434356,11,16383
1676672981.217577,0,32435670,29,14220
1676672981.217577,0,32435771,11,16383
1676672981.218989,0,32437084,29,14244
1676672981.218989,0,32437185,11,16383
1676672981.220558,0,32438498,29,14237
1676672981.220558,0,32438600,11,16383
1676672981.221966,0,32439913,29,14239
1676672981.221966,0,32440014,11,16383
1676672981.2235487,0,32441328,29,14234
1676672981.2235487,0,32441429,11,16383
1676672981.2255247,0,32442748,29,14239
1676672981.2255247,0,32442849,11,16383
1676672981.2256522,0,32444163,29,14235
1676672981.2256522,0,32444264,11,16383
1676672981.2270086,0,32445577,29,14245
1676672981.2270086,0,32445678,11,16383
1676672981.2285779,0,32446991,29,14239
1676672981.2285779,0,32447093,11,16383
1676672981.2305667,0,32448407,29,14268
1676672981.2305667,0,32448514,11,16383
1676672981.231978,0,32449827,29,14252
1676672981.231978,0,32449929,11,16383
1676672981.2335467,0,32451241,29,14242
1676672981.2335467,0,32451343,11,16383
1676672981.2349575,0,32452656,29,14256
1676672981.2349575,0,32452757,11,16383
1676672981.2369528,0,32454070,29,14241
1676672981.2369528,0,32454171,11,16383
1676672981.2371144,0,32455484,29,14248
1676672981.2371144,0,32455586,11,16383
1676672981.2385902,0,32456900,29,14244
1676672981.2385902,0,32457001,11,16383
1676672981.2399974,0,32458315,29,14244
1676672981.2399974,0,32458416,11,16383
1676672981.2415686,0,32459735,29,14239
1676672981.2415686,0,32459836,11,16383
1676672981.2435575,0,32461150,29,14273
1676672981.2435575,0,32461251,11,16383
1676672981.244967,0,32462570,29,14253
1676672981.244967,0,32462671,11,16383
1676672981.2465363,0,32463984,29,14253
1676672981.2465363,0,32464085,11,16383
1676672981.2485266,0,32465399,29,14266
1676672981.2485266,0,32465500,11,16383
1676672981.2486567,0,32466814,29,14242
1676672981.2486567,0,32466915,11,16383
1676672981.2500095,0,32468228,29,14243
1676672981.2500095,0,32468329,11,16383
1676672981.2515776,0,32469644,29,14246
1676672981.2515776,0,32469745,11,16383
1676672981.2529883,0,32471058,29,14233
1676672981.2529883,0,32471159,11,16383
1676672981.2545567,0,32472473,29,14222
1676672981.2545567,0,32472574,11,16383
1676672981.2565458,0,32473888,29,14253
1676672981.2565458,0,32473989,11,16383
1676672981.2579575,0,32475303,29,14246
1676672981.2579575,0,32475404,11,16383
1676672981.259525,0,32476724,29,14282
1676672981.259525,0,32476825,11,16383
1676672981.259656,0,32478139,29,14240
1676672981.259656,0,32478240,11,16383
1676672981.261589,0,32479560,29,14268
1676672981.261589,0,32479661,11,16383
1676672981.2630215,0,32480974,29,14225
1676672981.2630215,0,32481075,11,16383
1676672981.2645674,0,32482388,29,14225
1676672981.2645674,0,32482489,11,16383
1676672981.265994,0,32483802,29,14243
1676672981.265994,0,32483903,11,16383
1676672981.267547,0,32485217,29,14244
1676672981.267547,0,32485318,11,16383
1676672981.2689674,0,32486632,29,14252
1676672981.2689674,0,32486733,11,16383
1676672981.270953,0,32488046,29,14246
1676672981.270953,0,32488147,11,16383
1676672981.2711155,0,32489460,29,14272
1676672981.2711155,0,32489562,11,16383
1676672981.2725887,0,32490876,29,14222
1676672981.2725887,0,32490977,11,16383
1676672981.274022,0,32492291,29,14251
1676672981.274022,0,32492392,11,16383
1676672981.275567,0,32493711,29,14241
1676672981.275567,0,32493812,11,16383
1676672981.277577,0,32495127,29,14221
1676672981.277577,0,32495228,11,16383
1676672981.2789688,0,32496547,29,14248
1676672981.2789688,0,32496648,11,16383
1676672981.2805367,0,32497961,29,14245
1676672981.2805367,0,32498063,11,16383
1676672981.2825325,0,32499376,29,14253
1676672981.2825325,0,32499477,11,16383
1676672981.2826915,0,32500791,29,14246
1676672981.2826915,0,32500892,11,16383
1676672981.2840104,0,32502206,29,14246
1676672981.2840104,0,32502307,11,16383
1676672981.2855773,0,32503622,29,14248
1676672981.2855773,0,32503723,11,16383
1676672981.2870102,0,32505036,29,14235
1676672981.2870102,0,32505137,11,16383
1676672981.2885566,0,32506450,29,14250
1676672981.2885566,0,32506552,11,16383
1676672981.2905605,0,32507866,29,14247
1676672981.2905605,0,32507967,11,16383
1676672981.2919602,0,32509281,29,14248
1676672981.2919602,0,32509382,11,16383
1676672981.2935252,0,32510701,29,14259
1676672981.2935252,0,32510802,11,16383
1676672981.2936513,0,32512116,29,14280
1676672981.2936513,0,32512217,11,16383
1676672981.295617,0,32513537,29,14242
1676672981.295617,0,32513639,11,16383
1676672981.2970035,0,32514953,29,14248
1676672981.2970035,0,32515054,11,16383
1676672981.2985663,0,32516367,29,14245
1676672981.2985663,0,32516468,11,16383
1676672981.2999961,0,32517782,29,14245
1676672981.2999961,0,32517884,11,16383
1676672981.3015466,0,32519197,29,14248
1676672981.3015466,0,32519298,11,16383
1676672981.302967,0,32520612,29,14238
1676672981.302967,0,32520713,11,16383
1676672981.304952,0,32522026,29,14239
1676672981.304952,0,32522127,11,16383
1676672981.3051262,0,32523441,29,14244
1676672981.3051262,0,32523542,11,16383
1676672981.3065872,0,32524855,29,14317
1676672981.3065872,0,32524957,11,16383
1676672981.3080242,0,32526269,29,13613
1676672981.3080242,0,32526371,11,16383
1676672981.3095677,0,32527683,29,13997
1676672981.3095677,0,32527785,11,16383
1676672981.3115766,0,32529098,29,14242
1676672981.3115766,0,32529199,11,16383
1676672981.3129814,0,32530519,29,14247
1676672981.3129814,0,32530620,11,16383
1676672981.3145368,0,32531933,29,14249
1676672981.3145368,0,32532034,11,16383
1676672981.3165317,0,32533347,29,14249
1676672981.3165317,0,32533448,11,16383
1676672981.3167043,0,32534762,29,14248
1676672981.3167043,0,32534864,11,16383
1676672981.3180232,0,32536176,29,14243
1676672981.3180232,0,32536278,11,16383
1676672981.319579,0,32537590,29,14259
1676672981.319579,0,32537691,11,16383
1676672981.3210094,0,32539004,29,14248
1676672981.3210094,0,32539105,11,16383
